,date,state,fips,cases,deaths
21901,2021-04-04,West Virginia,54,143456,2695
21956,2021-04-05,West Virginia,54,143733,2696
22011,2021-04-06,West Virginia,54,144010,2707
22066,2021-04-07,West Virginia,54,144374,2722
22121,2021-04-08,West Virginia,54,144820,2735
22176,2021-04-09,West Virginia,54,145299,2737
22231,2021-04-10,West Virginia,54,145754,2742
22286,2021-04-11,West Virginia,54,146169,2745
22341,2021-04-12,West Virginia,54,146462,2745
22396,2021-04-13,West Virginia,54,146790,2747
22451,2021-04-14,West Virginia,54,147203,2756
22506,2021-04-15,West Virginia,54,147596,2772
22561,2021-04-16,West Virginia,54,148071,2777
22616,2021-04-17,West Virginia,54,148517,2780
22671,2021-04-18,West Virginia,54,148887,2785
22726,2021-04-19,West Virginia,54,149147,2785
22781,2021-04-20,West Virginia,54,149462,2789
22836,2021-04-21,West Virginia,54,149888,2800
22891,2021-04-22,West Virginia,54,150288,2808
22946,2021-04-23,West Virginia,54,150693,2813
23001,2021-04-24,West Virginia,54,151068,2817
23056,2021-04-25,West Virginia,54,151382,2821
23111,2021-04-26,West Virginia,54,151671,2821
23166,2021-04-27,West Virginia,54,151848,2662
23221,2021-04-28,West Virginia,54,152301,2673
23276,2021-04-29,West Virginia,54,152733,2674
23331,2021-04-30,West Virginia,54,153128,2679
23386,2021-05-01,West Virginia,54,153498,2679
23441,2021-05-02,West Virginia,54,153918,2686
23496,2021-05-03,West Virginia,54,154207,2686
23551,2021-05-04,West Virginia,54,154551,2695
23606,2021-05-05,West Virginia,54,154956,2707
23661,2021-05-06,West Virginia,54,155341,2713
23716,2021-05-07,West Virginia,54,155680,2719
23771,2021-05-08,West Virginia,54,156001,2726
23826,2021-05-09,West Virginia,54,156406,2726
23881,2021-05-10,West Virginia,54,156617,2729
23936,2021-05-11,West Virginia,54,156875,2734
23991,2021-05-12,West Virginia,54,157215,2748
24046,2021-05-13,West Virginia,54,157626,2751
24101,2021-05-14,West Virginia,54,157923,2756
24156,2021-05-15,West Virginia,54,158230,2757
24211,2021-05-16,West Virginia,54,158468,2761
24266,2021-05-17,West Virginia,54,158643,2762
24321,2021-05-18,West Virginia,54,158888,2763
24376,2021-05-19,West Virginia,54,159149,2767
24431,2021-05-20,West Virginia,54,159450,2769
24486,2021-05-21,West Virginia,54,159735,2772
24541,2021-05-22,West Virginia,54,159735,2772
24596,2021-05-23,West Virginia,54,159735,2772
24651,2021-05-24,West Virginia,54,160354,2775
24706,2021-05-25,West Virginia,54,160587,2782
24761,2021-05-26,West Virginia,54,160777,2788
24816,2021-05-27,West Virginia,54,161046,2792
24871,2021-05-28,West Virginia,54,161287,2792
24926,2021-05-29,West Virginia,54,161287,2792
24981,2021-05-30,West Virginia,54,161287,2792
25036,2021-05-31,West Virginia,54,161287,2792
25091,2021-06-01,West Virginia,54,161858,2797
25146,2021-06-02,West Virginia,54,161967,2800
25201,2021-06-03,West Virginia,54,162111,2807
25256,2021-06-04,West Virginia,54,162232,2813
25311,2021-06-05,West Virginia,54,162232,2813
25366,2021-06-06,West Virginia,54,162232,2813
25421,2021-06-07,West Virginia,54,162540,2821
25476,2021-06-08,West Virginia,54,162636,2822
25531,2021-06-09,West Virginia,54,162726,2846
25586,2021-06-10,West Virginia,54,162845,2848
25641,2021-06-11,West Virginia,54,162939,2849
25696,2021-06-12,West Virginia,54,162939,2849
25751,2021-06-13,West Virginia,54,162939,2849
25806,2021-06-14,West Virginia,54,163144,2853
25861,2021-06-15,West Virginia,54,163221,2856
25916,2021-06-16,West Virginia,54,163311,2861
25971,2021-06-17,West Virginia,54,163382,2863
26026,2021-06-18,West Virginia,54,163382,2863
26081,2021-06-19,West Virginia,54,163382,2863
26136,2021-06-20,West Virginia,54,163382,2863
26191,2021-06-21,West Virginia,54,163382,2863
26246,2021-06-22,West Virginia,54,163627,2870
26301,2021-06-23,West Virginia,54,163689,2872
26356,2021-06-24,West Virginia,54,163744,2876
26411,2021-06-25,West Virginia,54,163804,2876
26466,2021-06-26,West Virginia,54,163804,2876
26521,2021-06-27,West Virginia,54,163804,2876
26576,2021-06-28,West Virginia,54,163967,2878
26631,2021-06-29,West Virginia,54,163992,2879
26686,2021-06-30,West Virginia,54,164041,2891
26741,2021-07-01,West Virginia,54,164097,2897
26796,2021-07-02,West Virginia,54,164149,2899
26851,2021-07-03,West Virginia,54,164149,2899
26906,2021-07-04,West Virginia,54,164149,2899
26961,2021-07-05,West Virginia,54,164149,2899
27016,2021-07-06,West Virginia,54,164279,2901
27071,2021-07-07,West Virginia,54,164346,2901
27126,2021-07-08,West Virginia,54,164399,2904
27181,2021-07-09,West Virginia,54,164465,2908
27236,2021-07-10,West Virginia,54,164465,2908
27291,2021-07-11,West Virginia,54,164465,2908
27346,2021-07-12,West Virginia,54,164625,2910
27401,2021-07-13,West Virginia,54,164685,2909
27456,2021-07-14,West Virginia,54,164763,2916
27511,2021-07-15,West Virginia,54,164843,2917
27566,2021-07-16,West Virginia,54,164933,2919
27621,2021-07-17,West Virginia,54,164933,2919
27676,2021-07-18,West Virginia,54,164933,2919
27731,2021-07-19,West Virginia,54,165177,2919
27786,2021-07-20,West Virginia,54,165259,2919
27841,2021-07-21,West Virginia,54,165398,2920
27896,2021-07-22,West Virginia,54,165524,2934
27951,2021-07-23,West Virginia,54,165702,2936
28006,2021-07-24,West Virginia,54,165702,2936
28061,2021-07-25,West Virginia,54,165702,2936
28116,2021-07-26,West Virginia,54,166108,2936
28171,2021-07-27,West Virginia,54,166297,2936
28226,2021-07-28,West Virginia,54,166493,2939
28281,2021-07-29,West Virginia,54,166748,2944
28336,2021-07-30,West Virginia,54,167016,2946
28391,2021-07-31,West Virginia,54,167016,2946
28446,2021-08-01,West Virginia,54,167016,2946
28501,2021-08-02,West Virginia,54,167681,2949
28556,2021-08-03,West Virginia,54,167948,2954
28611,2021-08-04,West Virginia,54,168330,2956
28666,2021-08-05,West Virginia,54,168733,2961
28721,2021-08-06,West Virginia,54,169162,2965
28776,2021-08-07,West Virginia,54,169162,2965
28831,2021-08-08,West Virginia,54,169162,2965
28886,2021-08-09,West Virginia,54,170199,2972
28941,2021-08-10,West Virginia,54,170656,2972
28996,2021-08-11,West Virginia,54,171202,2974
29051,2021-08-12,West Virginia,54,171707,2975
29106,2021-08-13,West Virginia,54,171997,2976
29161,2021-08-14,West Virginia,54,171997,2976
29216,2021-08-15,West Virginia,54,171997,2976
29271,2021-08-16,West Virginia,54,173479,2978
29326,2021-08-17,West Virginia,54,174818,2990
29381,2021-08-18,West Virginia,54,175638,2997
29436,2021-08-19,West Virginia,54,176608,3001
29491,2021-08-20,West Virginia,54,177533,3008
29546,2021-08-21,West Virginia,54,177533,3008
29601,2021-08-22,West Virginia,54,177533,3008
29656,2021-08-23,West Virginia,54,180019,3016
29711,2021-08-24,West Virginia,54,180804,3017
29766,2021-08-25,West Virginia,54,181906,3036
29821,2021-08-26,West Virginia,54,183354,3049
29876,2021-08-27,West Virginia,54,184682,3054
29931,2021-08-28,West Virginia,54,184682,3054
29986,2021-08-29,West Virginia,54,187519,3064
30041,2021-08-30,West Virginia,54,188660,3074
30096,2021-08-31,West Virginia,54,189690,3084
30151,2021-09-01,West Virginia,54,191156,3106
30206,2021-09-02,West Virginia,54,192788,3117
30261,2021-09-03,West Virginia,54,194507,3117
30316,2021-09-04,West Virginia,54,196484,3124
30371,2021-09-05,West Virginia,54,197984,3124
30426,2021-09-06,West Virginia,54,199300,3148
30481,2021-09-07,West Virginia,54,200308,3151
30536,2021-09-08,West Virginia,54,201660,3169
30591,2021-09-09,West Virginia,54,203404,3189
30646,2021-09-10,West Virginia,54,205783,3207
30701,2021-09-11,West Virginia,54,208045,3207
30756,2021-09-12,West Virginia,54,210289,3207
30811,2021-09-13,West Virginia,54,211706,3238
30866,2021-09-14,West Virginia,54,213179,3261
30921,2021-09-15,West Virginia,54,214984,3296
30976,2021-09-16,West Virginia,54,217119,3313
31031,2021-09-17,West Virginia,54,219439,3370
31086,2021-09-18,West Virginia,54,221513,3370
31141,2021-09-19,West Virginia,54,223117,3370
31196,2021-09-20,West Virginia,54,224435,3424
31251,2021-09-21,West Virginia,54,225772,3441
31307,2021-09-22,West Virginia,54,227506,3467
31363,2021-09-23,West Virginia,54,228983,3492
31419,2021-09-24,West Virginia,54,231668,3523
31475,2021-09-25,West Virginia,54,233426,3523
31531,2021-09-26,West Virginia,54,234802,3523
31587,2021-09-27,West Virginia,54,235965,3568
31643,2021-09-28,West Virginia,54,237002,3578
31699,2021-09-29,West Virginia,54,238498,3642
31755,2021-09-30,West Virginia,54,240459,3670
31811,2021-10-01,West Virginia,54,242104,3722
31867,2021-10-02,West Virginia,54,243671,3722
31923,2021-10-03,West Virginia,54,244698,3722
31979,2021-10-04,West Virginia,54,245544,3769
32035,2021-10-05,West Virginia,54,246408,3774
32091,2021-10-06,West Virginia,54,247806,3839
